Dimostra: regione di assoluta stabilita di Eulero esplicito	Eq. test \( y'=\lambda y \Rightarrow y_{k+1}=y_k+h\lambda y_k=(1+h\lambda)y_k \), dunque \( y_k=(1+h\lambda)^k y_0 \) e \( \mathcal F(h\lambda)=1+h\lambda. \) Assoluta stabilita \( \lim_{k\to\infty}y_k=0 \iff \lvert\mathcal F\rvert<1 \), cioe \( \lvert 1+h\lambda\rvert<1 \): cerchio di centro \(-1\) e raggio \(1\) nel piano \(h\lambda\) (stabilita condizionata).	PROOF metodi_numerici_ode
Dimostra: regione di assoluta stabilita di Eulero implicito	Eq. test \( y'=\lambda y \Rightarrow y_{k+1}=y_k+h\lambda y_{k+1} \Rightarrow y_{k+1}=\dfrac{1}{1-h\lambda}y_k \), quindi \( \mathcal F(h\lambda)=\dfrac{1}{1-h\lambda}. \) Stabile \( \iff \left\lvert\dfrac{1}{1-h\lambda}\right\rvert<1 \iff \lvert 1-h\lambda\rvert>1 \): esterno del cerchio di centro \(+1\), raggio \(1\); contiene tutto il semipiano \( \mathrm{Re}(\lambda)<0 \Rightarrow \) A-stabile.	PROOF metodi_numerici_ode
Dimostra: teorema di Lax (consistenza + 0-stabilita ⇒ convergenza)	Errore globale \( e_{k+1}=\underbrace{(y(t_{k+1})-\tilde y_{k+1})}_{\tau(h)}+\underbrace{(\tilde y_{k+1}-y_{k+1})}_{\text{propagazione}}. \) La 0-stabilita controlla la propagazione: \( \lvert\tilde y_{k+1}-y_{k+1}\rvert\le K\lvert e_k\rvert \). Iterando: \( \lvert e_N\rvert\le K\sum_k\lvert\tau\rvert \sim \dfrac{C}{h}\,\mathcal O(h^{p+1})=\mathcal O(h^p)\to 0 \) per \(h\to0\). Consistenza (\(\tau\to0\)) + 0-stabilita (\(K\) limitato) \( \Rightarrow e_N\to0 \), cioe convergenza.	PROOF metodi_numerici_ode
Dimostra: condizione CFL	Trasporto \( u_t+c u_x=0 \), soluzione \( u(x,t)=u_0(x-ct) \): il dominio di dipendenza fisico in un passo \( \Delta t \) e \( c\,\Delta t \). Uno schema esplicito a stencil \( \{i-1,i,i+1\} \) ha dominio di dipendenza numerico \( \Delta x \). Per convergenza il dominio numerico deve contenere quello fisico: \( c\,\Delta t\le\Delta x \Rightarrow \mathrm{CFL}=\dfrac{c\,\Delta t}{\Delta x}\le1. \)	PROOF metodi_numerici_ode
Dimostra: ordine di Heun	Heun: \( y_{k+1}=y_k+\tfrac h2[f_k+f(t_k+h,y_k+hf_k)] \). Taylor su \( f \): \( f(t_k+h,y_k+hf_k)=f_k+h(f_t+f_y f)+\mathcal O(h^2) \). Sommando: \( y_{k+1}=y_k+h f_k+\tfrac{h^2}{2}(f_t+f_y f)+\mathcal O(h^3) \), che coincide con Taylor di \( y(t_{k+1}) \) fino a \( h^2 \) (poiche \( y''=f_t+f_y f \)). Resta \( \tau=\mathcal O(h^3)\Rightarrow d=\mathcal O(h^2)\Rightarrow p=2. \)	PROOF metodi_numerici_ode
Dimostra: ordine di un metodo Runge-Kutta (matching di Taylor)	Si confrontano gli sviluppi di Taylor di \( y(t_{k+1}) \) e dell'incremento RK \( y_k+h\sum a_i f(\cdot) \) in potenze di \(h\). Imponendo l'uguaglianza dei termini fino a \( h^p \) si ottengono le condizioni d'ordine sui coefficienti del tableau (es. \( \sum a_i=1 \) per \(p\ge1\), \( \sum a_i b_i=\tfrac12 \) per \(p\ge2\)). Il metodo ha ordine \(p\) se \( \tau=\mathcal O(h^{p+1}) \), ossia \( d=\mathcal O(h^p). \)	PROOF metodi_numerici_ode
Dimostra: perche l'upwind e stabile e il centrato no (advezione)	\( \text{(1) Equazione } u_t+a u_x=0,\; a>0,\; \text{dominio di dipendenza solo a monte.} \;\; \text{(2) Upwind usa } u_{i-1}\to \text{stencil dalla direzione del segnale, rispetta la causalita.} \;\; \text{(3) Analisi di von Neumann: upwind ha } |G|\le 1 \text{ se } 0\le\nu\le 1 \text{ (dissipativo).} \;\; \text{(4) Centrato puro: } G=1-i\,\nu\sin(k\Delta x)\Rightarrow |G|^2=1+\nu^2\sin^2>1\;\forall\Delta t\Rightarrow \text{instabile incondizionatamente.} \)	PROOF metodi_numerici
Dimostra: equazione modificata e diffusione numerica dell'upwind (Taylor)	\( \text{(1) Schema } u_i^{n+1}=u_i^n-\nu(u_i^n-u_{i-1}^n),\;\nu=\frac{a\Delta t}{\Delta x}. \;\; \text{(2) Taylor: } u^{n+1}=u+\Delta t\,u_t+\tfrac{\Delta t^2}{2}u_{tt}+\dots,\; u_{i-1}=u-\Delta x\,u_x+\tfrac{\Delta x^2}{2}u_{xx}-\dots \;\; \text{(3) Sostituisci e usa } u_{tt}=a^2 u_{xx} \text{ (dalla PDE) per eliminare la derivata temporale.} \;\; \text{(4) Risulta } u_t+a u_x=\frac{a\Delta x}{2}(1-\nu)u_{xx}+O(\Delta x^2):\; \text{diffusione numerica } D_{num}=\frac{a\Delta x}{2}(1-\nu)\ge 0. \)	PROOF metodi_numerici
Dimostra: anti-diffusione del centrato (equazione modificata)	\( \text{(1) Schema } u_i^{n+1}=u_i^n-\frac{\nu}{2}(u_{i+1}^n-u_{i-1}^n). \;\; \text{(2) Taylor in spazio e tempo attorno a } (i,n). \;\; \text{(3) Usa } u_{tt}=a^2u_{xx} \text{ per ridurre i termini temporali.} \;\; \text{(4) Equazione modificata } u_t+a u_x=-\frac{a^2\Delta t}{2}u_{xx}+O(\Delta x^2):\; D_{num}<0\Rightarrow \text{anti-diffusivo, amplifica le oscillazioni.} \)	PROOF metodi_numerici
Dimostra: condizione CFL dal dominio di dipendenza	\( \text{(1) Soluzione esatta dell'advezione: } u(x,t)=u_0(x-at),\; \text{dipende da } x-a\Delta t. \;\; \text{(2) Lo schema esplicito a 3 punti usa solo } [x_{i-1},x_{i+1}]. \;\; \text{(3) Il dominio di dipendenza fisico deve stare in quello numerico: } |a|\Delta t\le \Delta x. \;\; \text{(4) Quindi } \mathrm{CFL}=\frac{|a|\Delta t}{\Delta x}\le 1,\; \text{altrimenti l'informazione esce dallo stencil e lo schema diverge.} \)	PROOF metodi_numerici
Dimostra: perche upwind=iperbolico e centrato=ellittico	\( \text{(1) Iperbolica: informazione lungo le caratteristiche a velocita finita, dominio di dipendenza solo a monte.} \;\; \text{(2) Lo stencil deve guardare a monte} \Rightarrow \text{upwind asimmetrico rispetta la causalita.} \;\; \text{(3) Ellittica (Laplace/Poisson): nessuna direzione privilegiata, dominio di dipendenza = intero dominio.} \;\; \text{(4) Lo stencil deve essere simmetrico} \Rightarrow \text{centrato } (1,-2,1);\; \text{un upwind introdurrebbe direzionalita artificiale senza senso fisico.} \)	PROOF metodi_numerici
Dimostra: ottimalità della base POD come problema agli autovalori	1) Obiettivo: \(\max_{\phi}\sum_{k=1}^{N_s}\langle u_k,\phi\rangle^2\) con \(\|\phi\|^2=1\). 2) Cerco \(\phi\) come combinazione degli snapshot (metodo di Sirovich): \(\phi=\sum_{j}a_j u_j\). 3) Allora \(\langle u_k,\phi\rangle=\sum_j a_j\langle u_k,u_j\rangle=(Ca)_k\) con \(C_{kj}=\langle u_k,u_j\rangle\). 4) Obiettivo \(=\sum_k (Ca)_k^2=a^\top C^\top C a=a^\top C^2 a\) (C simmetrica), vincolo \(\|\phi\|^2=a^\top C a=1\). 5) Lagrangiana: \(\mathcal{L}=a^\top C^2 a-\lambda(a^\top C a-1)\), \(\partial_a\mathcal{L}=0\Rightarrow C^2 a=\lambda C a\Rightarrow Ca=\lambda a\). 6) Problema agli autovalori \(Ca=\lambda a\): autovettori \(\to\) modi \(\phi_i\), autovalori \(\lambda_i\to\) energia. Il \(\lambda\) massimo massimizza l'obiettivo \(\Rightarrow\) base ottimale.	PROOF modelli_ordine_ridotto
Dimostra: energia = traccia di C = somma degli autovalori	1) Definizione energia: \(E_{tot}=\sum_{k=1}^{N_s}\|u_k\|_\Omega^2=\sum_{k}\langle u_k,u_k\rangle\). 2) Per definizione \(C_{kk}=\langle u_k,u_k\rangle\Rightarrow E_{tot}=\sum_k C_{kk}=\mathrm{tr}(C)\). 3) C è simmetrica semidefinita positiva \(\Rightarrow\) diagonalizzabile, \(C=Q\Lambda Q^\top\) con \(\Lambda=\mathrm{diag}(\lambda_i)\). 4) La traccia è invariante per similitudine: \(\mathrm{tr}(C)=\mathrm{tr}(\Lambda)=\sum_{i=1}^{N_s}\lambda_i\). 5) Quindi \(E_{tot}=\mathrm{tr}(C)=\sum_i\lambda_i\); ciascun \(\lambda_i\ge0\) è l'energia del modo \(i\).	PROOF modelli_ordine_ridotto
Dimostra: RIC come frazione cumulata di energia e criterio di troncamento	1) Energia del modo \(i\) \(=\lambda_i\) (dal problema agli autovalori), energia totale \(=\sum_{i=1}^{N_s}\lambda_i\). 2) Tenendo i primi \(n\) modi (\(\lambda_1\ge\lambda_2\ge\dots\)) l'energia catturata è \(\sum_{i=1}^{n}\lambda_i\). 3) Frazione cumulata: \(RIC(n)=\dfrac{\sum_{i=1}^{n}\lambda_i}{\sum_{i=1}^{N_s}\lambda_i}\in[0,1]\), monotona crescente in \(n\). 4) Errore di troncamento (energia persa) \(=1-RIC(n)=\dfrac{\sum_{i>n}\lambda_i}{\sum_i\lambda_i}\). 5) Criterio: scelgo il minimo \(n\) tale che \(RIC(n)>0.99\) (perdo <1% dell'energia).	PROOF modelli_ordine_ridotto
Dimostra: proiezione di Galerkin → sistema ridotto	1) Ansatz ridotto: \(u\approx u_n=\sum_{i=1}^{n}\tilde u_i\phi_i\), modi ortonormali \(\langle\phi_i,\phi_j\rangle=\delta_{ij}\). 2) Proietto la soluzione (o il residuo) sui modi imponendo \(\langle u-u_n,\phi_j\rangle=0\;\forall j\) (ortogonalità di Galerkin). 3) \(\langle u,\phi_j\rangle=\sum_i\tilde u_i\langle\phi_i,\phi_j\rangle=\sum_i\tilde u_i\delta_{ij}=\tilde u_j\). 4) Quindi i coefficienti sono semplicemente \(\tilde u_j(\bar\mu)=\langle u(\cdot,\bar\mu),\phi_j\rangle\): per ogni snapshot li ricavo proiettando. 5) Online: \(\tilde u_j(\bar\mu)\) si interpola nei parametri e \(u_n=\sum_j\tilde u_j(\bar\mu)\phi_j\) ricostruisce il campo (n gradi di libertà).	PROOF modelli_ordine_ridotto
Dimostra: equazione di trasporto della mixture fraction come scalare conservato	\( \text{1) Parto dalle } N_S-1 \text{ eq. specie: } \partial_t(\rho Y_i)+\nabla\cdot(\rho\mathbf u Y_i)=-\nabla\cdot\mathbf J_i+\dot\omega_i. \) \( \text{2) Definisco } Z \text{ come combinazione lineare di frazioni elementari (atomi) conservate nelle reazioni, p.es. } Z=\sum_i a_i Y_i. \) \( \text{3) Per conservazione degli atomi } \sum_i a_i\,\dot\omega_i=0 \Rightarrow \text{la sorgente chimica si cancella.} \) \( \text{4) Con ipotesi di diffusivita uguali (} D_i=D,\ Le=1\text{): } \sum_i a_i\mathbf J_i=-\rho D\nabla\!\big(\sum_i a_i Y_i\big)=-\rho D\nabla Z. \) \( \text{5) Sommando le eq. pesate con } a_i: \ \partial_t(\rho Z)+\nabla\cdot(\rho\mathbf u Z)=\nabla\cdot(\rho D\nabla Z). \) \( \text{Risultato: } Z \text{ scalare conservato (senza sorgente).} \)	PROOF reacting_flows
Dimostra: la somma delle equazioni di specie restituisce la continuita globale	\( \text{1) Sommo su } i \text{ le } N_S \text{ eq. di trasporto specie: } \sum_i\big[\partial_t(\rho Y_i)+\nabla\cdot(\rho\mathbf u Y_i)\big]=\sum_i(-\nabla\cdot\mathbf J_i+\dot\omega_i). \) \( \text{2) Uso } \sum_i Y_i=1 \Rightarrow \sum_i\rho Y_i=\rho,\ \sum_i\rho\mathbf u Y_i=\rho\mathbf u. \) \( \text{3) Uso } \sum_i\mathbf J_i=0 \text{ (flussi rispetto alla velocita di massa) e } \sum_i\dot\omega_i=0 \text{ (massa conservata).} \) \( \text{4) Resta } \partial_t\rho+\nabla\cdot(\rho\mathbf u)=0. \) \( \text{Risultato: continuita globale, coerente con la conservazione della massa.} \)	PROOF reacting_flows
Dimostra: scaling del numero di Damkohler	\( \text{1) Combustione = mixing poi reazione, processi in serie } \Rightarrow \text{ limita il piu lento.} \) \( \text{2) Tempo chimico } \tau_c\approx\delta_L/S_L; \text{ tempo di mixing turbolento } \tau_t=k/\varepsilon. \) \( \text{3) Definisco } \mathrm{Da}=\tau_t/\tau_c=\dfrac{\text{mescolamento}}{\text{chimico}}. \) \( \text{4) Limite } \mathrm{Da}\gg1\ (\tau_c\ll\tau_t): \text{ chimica veloce, limita il mixing (mixed-is-burnt, EDM).} \) \( \text{5) Limite } \mathrm{Da}\ll1\ (\tau_c\gg\tau_t): \text{ chimica lenta, limita la chimica (well-stirred, NOx).} \) \( \text{Risultato: } \mathrm{Da} \text{ classifica il regime e la radice della stiffness.} \)	PROOF reacting_flows
Dimostra: derivazione del tasso di Arrhenius e della costante inversa	\( \text{1) Azione di massa: la velocita diretta} \propto \text{frequenza urti} \propto \prod_s[X_s]^{\nu^R_{sj}}, \text{ con costante } K_{f,j}. \) \( \text{2) Boltzmann: frazione di urti con } E>E_{a,j} \text{ vale } \exp(-E_{a,j}/RT); \text{ frequenza con correzione } T^{\beta_j} \Rightarrow K_{f,j}=A_jT^{\beta_j}\exp(-E_{a,j}/RT). \) \( \text{3) Reazione reversibile, rate netto } q_j=K_{f,j}\prod_s[X_s]^{\nu^R_{sj}}-K_{b,j}\prod_s[X_s]^{\nu^P_{sj}}. \) \( \text{4) Equilibrio dettagliato: } q_j=0 \Rightarrow \dfrac{K_{f,j}}{K_{b,j}}=\prod_s[X_s]^{\nu^P_{sj}-\nu^R_{sj}}\equiv K_{c,j}(T). \) \( \text{5) Con } K_{c,j}=K_{eq,j}(RT)^{-\Delta n_j} \text{ e } K_{eq,j}=\exp(-\Delta G^\circ_j/RT) \Rightarrow K_{b,j}=K_{f,j}/K_{eq,j}. \) \( \text{Risultato: } K_f \text{ alla Arrhenius e } K_b \text{ coerente con la termodinamica.} \)	PROOF reacting_flows
Dimostra: scaling del Thickened Flame Model (S_L invariato)	\( \text{1) Da teoria di fiamma laminare premiscelata: } S_L\propto\sqrt{D\,\dot\omega},\quad \delta_L\propto\sqrt{D/\dot\omega}. \) \( \text{2) Applico le trasformazioni } D\to F D,\ \dot\omega\to\dot\omega/F. \) \( \text{3) Prodotto invariato: } (FD)(\dot\omega/F)=D\,\dot\omega \Rightarrow S_L\propto\sqrt{D\dot\omega} \text{ non cambia.} \) \( \text{4) Rapporto scalato: } \dfrac{FD}{\dot\omega/F}=F^2\dfrac{D}{\dot\omega} \Rightarrow \delta_L\to F\,\delta_L. \) \( \text{Risultato: il fronte si ispessisce di } F \text{ mantenendo la velocita di propagazione } S_L.\)	PROOF reacting_flows
Dimostra: derivazione dello schema a volumi finiti dalla forma integrale	\( \text{(1) Parti da } \partial_t u + \partial_x f = 0. \;\; \text{(2) Integra su } [x_{j-1/2},x_{j+1/2}]:\; \partial_t\!\int u\,dx = -(f_{j+1/2}-f_{j-1/2}). \;\; \text{(3) Definisci } U_j=\frac{1}{\Delta x}\int u\,dx \Rightarrow \frac{d U_j}{dt} = -\frac{1}{\Delta x}(f_{j+1/2}-f_{j-1/2}). \;\; \text{(4) Eulero esplicito in tempo:}\; U_j^{n+1}=U_j^n-\frac{\Delta t}{\Delta x}(F_{j+1/2}-F_{j-1/2}). \)	PROOF schemi_volumi_finiti
Dimostra: condizione di Rankine-Hugoniot	\( \text{(1) Forma integrale su cella attorno a un'onda con velocita } s. \;\; \text{(2) Bilancio sul volume di controllo che segue la discontinuita:}\; \frac{d}{dt}\!\int u\,dx = f(u_L)-f(u_R). \;\; \text{(3) Il salto si muove a velocita } s,\; \frac{d}{dt}\!\int u\,dx = -s\,(u_R-u_L). \;\; \text{(4) Uguagliando:}\; s\,(u_R-u_L)=f(u_R)-f(u_L),\; \text{cioe}\; s=\frac{\Delta f}{\Delta u}. \)	PROOF schemi_volumi_finiti
Dimostra: costruzione della media di Roe	\( \text{(1) Richiedi consistenza } \bar A(U_R-U_L)=F(U_R)-F(U_L)\text{ con } \bar A \text{ diagonalizzabile a autovalori reali.} \;\; \text{(2) Introduci il parametro } z=\sqrt{\rho}\,(1,u,H)^T. \;\; \text{(3) I salti } \Delta F,\Delta U \text{ diventano bilineari in } z \Rightarrow \bar A=A(\bar U). \;\; \text{(4) Risolvendo, le medie sono pesate su } \sqrt{\rho}:\; \bar u=\frac{\sqrt{\rho_L}u_L+\sqrt{\rho_R}u_R}{\sqrt{\rho_L}+\sqrt{\rho_R}},\; \bar H \text{ analoga.} \)	PROOF schemi_volumi_finiti
Dimostra: flusso di Godunov dal problema di Riemann	\( \text{(1) Ogni interfaccia } j+1/2 \text{ separa } U_j,U_{j+1}\Rightarrow \text{Riemann locale con 3 onde.} \;\; \text{(2) Scomponi il salto } F_B-F_A=(F_C-F_A)+(F_D-F_C)+(F_B-F_D). \;\; \text{(3) Separa per direzione con } \sigma_k:\; \overrightarrow{DF}_j=\sum_k\frac{1+\sigma_k}{2}\Delta F_k,\; \overleftarrow{DF}_j=\sum_k\frac{1-\sigma_k}{2}\Delta F_k. \;\; \text{(4) Flusso upwind:}\; F_{j+1/2}=F_j+\overleftarrow{DF}_j=F_{j+1}-\overrightarrow{DF}_j. \)	PROOF schemi_volumi_finiti
Dimostra: flusso numerico di Lax-Friedrichs come centrato + dissipazione	\( \text{(1) Parti dallo schema centrato instabile } F_{j+1/2}=\tfrac12(F_j+F_{j+1}). \;\; \text{(2) Aggiungi dissipazione scalare } -\frac{\lambda_{max}}{2}(U_{j+1}-U_j). \;\; \text{(3) Il termine equivale a una viscosita numerica } \propto \Delta x\,\partial_{xx}U \Rightarrow \text{stabilizza.} \;\; \text{(4) Risultato:}\; F_{j+1/2}^{LF}=\tfrac12(F_j+F_{j+1})-\frac{\lambda_{max}}{2}(U_{j+1}-U_j). \)	PROOF schemi_volumi_finiti
Dimostra: interpretazione della condizione CFL in Godunov	\( \text{(1) Da } j\pm1/2 \text{ partono onde a velocita } |\lambda_k| \text{ nel piano } x\text{-}t. \;\; \text{(2) In } \Delta t \text{ percorrono } |\lambda_k|\Delta t. \;\; \text{(3) Perche i due ventagli non si sovrappongano dentro la cella: } \lambda_{max}\Delta t \le \Delta x. \;\; \text{(4) Quindi } \mathrm{CFL}=\frac{\lambda_{max}\Delta t}{\Delta x}\le 1. \)	PROOF schemi_volumi_finiti
Dimostra: necessita dell'entropy fix in Roe	\( \text{(1) Roe linearizza con } \bar A \Rightarrow \text{non distingue urti compressivi da espansivi.} \;\; \text{(2) Su un punto sonico } \lambda_k\approx 0 \text{ la dissipazione } |\bar\lambda_k| \to 0. \;\; \text{(3) Possibile urto espansivo non fisico (viola 2 principio).} \;\; \text{(4) Correzione:}\; |\lambda_k|\to\max(|\lambda_k|,\epsilon) \text{ per } |\lambda_k|<\epsilon. \)	PROOF schemi_volumi_finiti
Dimostra: derivazione RANS incompressibili	Parto da NS: \(\partial_i u_i=0\), \(\rho\partial_t u_i+\rho u_j\partial_j u_i=-\partial_i p+\partial_j\tau_{ij}\). Pongo \(u_i=\bar u_i+u_i'\), \(p=\bar p+p'\) e applico la media. Continuita: \(\partial_i\bar u_i=0\) e \(\partial_i u_i'=0\). Espando il convettivo: \(u_j\partial_j u_i=\bar u_j\partial_j\bar u_i+\bar u_j\partial_j u_i'+u_j'\partial_j\bar u_i+u_j'\partial_j u_i'\). Mediando: i due termini misti (una sola fluttuazione) si annullano perche \(\overline{u'}=0\); sopravvivono \(\bar u_j\partial_j\bar u_i\) e \(\overline{u_j'\partial_j u_i'}\). Risultato: \(\rho\partial_t\bar u_i+\rho\bar u_j\partial_j\bar u_i=-\partial_i\bar p+\partial_j(\bar\tau_{ij}-\rho\overline{u_i'u_j'})\).	PROOF turbolenza
Dimostra: media della fluttuazione nulla	Da idempotenza (\(\bar{\bar u}=\bar u\)) e linearita: \(\overline{u'}=\overline{u-\bar u}=\bar u-\bar{\bar u}=\bar u-\bar u=0\).	PROOF turbolenza
Dimostra: idempotenza dell'operatore di media	\(\bar u(\mathbf x)=\lim_{T\to\infty}\frac1T\int_t^{t+T}u\,dt'\) dipende solo da \(\mathbf x\), quindi e costante rispetto a \(t'\). Mediando di nuovo: \(\bar{\bar u}=\lim_{T\to\infty}\frac1T\int_t^{t+T}\bar u\,dt'=\bar u\,\lim_{T\to\infty}\frac1T\,T=\bar u\).	PROOF turbolenza
Dimostra: linearita dell'operatore di media	Discende dalla linearita dell'integrale: \(\overline{au+bv}=\lim_{T\to\infty}\frac1T\int_t^{t+T}(au+bv)\,dt'=a\lim\frac1T\int u\,dt'+b\lim\frac1T\int v\,dt'=a\bar u+b\bar v\). Le costanti escono e l'integrale di una somma e la somma degli integrali.	PROOF turbolenza
Dimostra: regola della media del prodotto	\(\overline{uv}=\overline{(\bar u+u')(\bar v+v')}=\bar u\bar v+\bar u\,\overline{v'}+\overline{u'}\,\bar v+\overline{u'v'}\). I due termini misti contengono una sola fluttuazione (\(\overline{u'}=\overline{v'}=0\)) e spariscono: \(\overline{uv}=\bar u\bar v+\overline{u'v'}\).	PROOF turbolenza
Dimostra: perche il termine fluttuazione x derivata di un medio si annulla	Il termine e \(\overline{u_j'\,\partial_j\bar u_i}\). \(\partial_j\bar u_i\) e una grandezza gia mediata, quindi deterministica/costante rispetto all'operatore di media: esce per linearita. Resta \(\partial_j\bar u_i\cdot\overline{u_j'}=\partial_j\bar u_i\cdot0=0\). Differisce dal termine \(\overline{u_j'\partial_j u_i'}\) (due fluttuazioni), dove nulla esce e il risultato e \(\neq0\).	PROOF turbolenza
Dimostra: k = -tr(R)/(2 rho)	Per definizione \(k=\tfrac12\overline{u_i'u_i'}\), cioe meta della traccia di \(\overline{u_i'u_j'}\): \(\mathrm{tr}(\overline{u_i'u_j'})=\overline{u_1'^2}+\overline{u_2'^2}+\overline{u_3'^2}=2k\). Poiche \(\mathbf R=-\rho\overline{u_i'u_j'}\), si ha \(\mathrm{tr}(\mathbf R)=-\rho\,\overline{u_i'u_i'}=-2\rho k\), da cui \(k=-\tfrac{1}{2\rho}\mathrm{tr}(\mathbf R)\).	PROOF turbolenza
Dimostra: forma conservativa del termine turbolento via continuita	Regola del prodotto: \(\partial_j(u_i'u_j')=u_j'\partial_j u_i'+u_i'\partial_j u_j'\). Per continuita della fluttuazione \(\partial_j u_j'=0\), quindi il secondo termine e nullo: \(\overline{u_j'\partial_j u_i'}=\partial_j\overline{u_i'u_j'}\). Le due fluttuazioni finiscono sotto un'unica derivata, formando il tensore di Reynolds.	PROOF turbolenza
Dimostra: decomposizione isotropa/anisotropa del tensore di Reynolds	Ogni tensore simmetrico: \(T_{ij}=\tfrac13 T_{kk}\delta_{ij}+(T_{ij}-\tfrac13 T_{kk}\delta_{ij})\). Per \(-\rho\overline{u_i'u_j'}\) la traccia e \(-2\rho k\), quindi la parte isotropa e \(-\tfrac23\rho k\,\delta_{ij}\) (assorbita nella pressione \(\bar p^*=\bar p+\tfrac23\rho k\)) e la parte anisotropa (traccia nulla) e quella modellata da Boussinesq con \(2\mu_T S_{ij}\).	PROOF turbolenza
Dimostra: viscosita turbolenta k-epsilon per analisi dimensionale	\(\mu_T\sim\rho\,u_t\,l_t\). Le due scale dalla turbolenza: \([k]=m^2/s^2\Rightarrow u_t\sim k^{1/2}\); \([\varepsilon]=m^2/s^3\). La scala di lunghezza \(l_t\sim k^{3/2}/\varepsilon\). Quindi \(\mu_T\sim\rho\,k^{1/2}\,k^{3/2}/\varepsilon=\rho k^2/\varepsilon\), con costante \(C_\mu\): \(\mu_T=C_\mu\rho k^2/\varepsilon\). Verifica: \([k^2/\varepsilon]=m^2/s=\) viscosita cinematica.	PROOF turbolenza
Dimostra: equivalenza k-omega e k-epsilon per mu_T	Da \(\omega=\varepsilon/k\) segue \(\varepsilon=\omega k\). Sostituendo in \(\mu_T=C_\mu\rho k^2/\varepsilon\): \(\mu_T=C_\mu\rho k^2/(\omega k)=C_\mu\rho k/\omega\). A meno della costante (assorbita) \(\mu_T=\bar\rho k/\omega\).	PROOF turbolenza
Dimostra: identita di Germano e Cs ai minimi quadrati	Identita esatta tra sforzi a due scale: \(L_{ij}=T_{ij}-\widehat\tau_{ij}\), con \(L_{ij}=\widehat{\bar u_i\bar u_j}-\widehat{\bar u}_i\widehat{\bar u}_j\) calcolabile dai campi risolti. Modello entrambi gli sforzi con la stessa \(C_s\): \(\tau^{aniso}_{ij}=-2C_s^2\Delta^2|\bar S|\bar S_{ij}\), \(T^{aniso}_{ij}=-2C_s^2\widehat\Delta^2|\widehat{\bar S}|\widehat{\bar S}_{ij}\). Sostituendo: \(L_{ij}=-2C_s^2 M_{ij}\) con \(M_{ij}=\widehat\Delta^2|\widehat{\bar S}|\widehat{\bar S}_{ij}-\Delta^2\widehat{|\bar S|\bar S_{ij}}\). Sistema sovradeterminato (6 eq., 1 incognita) chiuso ai minimi quadrati (Lilly): \(C_s^2=-\tfrac12\langle L_{ij}M_{ij}\rangle/\langle M_{kl}M_{kl}\rangle\).	PROOF turbolenza
Dimostra: legge logaritmica di parete (argomento di scala)	Nella regione log (\(y^+\gtrsim30\)) la sola scala rilevante e la distanza \(y\): il gradiente di velocita non puo dipendere ne da \(\nu\) ne da scale esterne, quindi per analisi dimensionale \(\dfrac{du}{dy}=\dfrac{u_\tau}{\kappa y}\). Integrando: \(u=\dfrac{u_\tau}{\kappa}\ln y+\text{cost}\). In variabili di parete \(u^+=\tfrac1\kappa\ln y^+ + B\), con \(\kappa\approx0.41\), \(B\approx5.2\).	PROOF turbolenza
Dimostra: sottostrato viscoso lineare u+ = y+	Nel sottostrato (\(y^+\lesssim5\)) lo sforzo totale e quasi tutto viscoso e costante \(\approx\tau_w\): \(\mu\,du/dy\approx\tau_w=\rho u_\tau^2\). Integrando con \(u(0)=0\): \(u=(\tau_w/\mu)y=(\rho u_\tau^2/\mu)y\). Adimensionalizzando con \(u_\tau\) e \(\ell_\tau=\nu/u_\tau\): \(u^+=y^+\).	PROOF turbolenza
Dimostra: costo della DNS proporzionale a Re^3	Separazione di scale \(L/\eta\propto Re^{3/4}\Rightarrow N_{celle}\propto(L/\eta)^3\propto Re^{9/4}\). Passo temporale legato a \(\tau_\eta\propto Re^{-1/2}\Rightarrow N_{timestep}\propto T_{conv}/\tau_\eta\propto Re^{1/2}\). Costo \(=N_{celle}\times N_{timestep}\propto Re^{9/4}\cdot Re^{3/4}=Re^3\).	PROOF turbolenza
Dimostra: media di Favre rende la continuita priva di correlazioni	Definendo \(\tilde u_i=\overline{\rho u_i}/\bar\rho\), si ha \(\overline{\rho u_i}=\bar\rho\tilde u_i\) per costruzione. La continuita mediata \(\partial_t\bar\rho+\partial_i\overline{\rho u_i}=0\) diventa \(\partial_t\bar\rho+\partial_i(\bar\rho\tilde u_i)=0\), formalmente identica all'istantanea, senza il termine extra \(\partial_i\overline{\rho'u_i'}\) che comparirebbe con la media di Reynolds ordinaria.	PROOF turbolenza
Dimostra: condizione di realizzabilita (semidefinita positiva)	\(R_{ij}=\overline{u_i'u_j'}\) e una matrice di covarianza, quindi semidefinita positiva: per ogni versore \(\mathbf n\), \(n_i R_{ij} n_j=\overline{(u_i'n_i)^2}=\overline{(\mathbf u'\!\cdot\mathbf n)^2}\ge0\). Sulla diagonale (\(\mathbf n=\mathbf e_i\)): \(\overline{(u_i')^2}\ge0\). Fuori diagonale, da Cauchy-Schwarz: \((\overline{u_i'u_j'})^2\le\overline{(u_i')^2}\,\overline{(u_j')^2}\), cioe \(|\rho_{ij}|\le1\).	PROOF turbolenza
